#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00004928	1	239532	7119	133148	55.5867	2.87375	37.1	44
tig00004929	1	225585	9489	117468	52.0726	4.10069	37.3	76.3
tig00004930	1	183773	7438	52193	28.4008	3.93195	37.3	126
tig00004931	1	30673	5092	22487	73.312	16.1738	37	2.9
tig00004932	1	29765	10427	28808	96.7848	34.3141	37.4	2.08
tig00004933	1	31549	91	3036	9.62313	0.256934	37	0
tig00004934	1	237874	20099	184874	77.7193	8.27099	37.4	233
tig00004935	1	200526	47635	194323	96.9066	23.2152	37.3	224
tig00004936	1	189835	53808	185315	97.619	27.7661	37.2	101
tig00004937	1	258795	17804	134656	52.0319	6.73198	37.4	58.7
tig00004938	1	238928	15059	94466	39.5374	6.12017	37.1	104
tig00004939	1	190568	96620	189799	99.5965	49.4654	37.3	242
tig00004941	1	224385	11914	120010	53.484	5.16885	37.2	124
tig00004942	1	234946	1786	20973	8.92673	0.699556	36.1	254
tig00004943	1	216083	58801	214836	99.4229	26.6903	37.3	212
tig00004945	1	150296	2092	30667	20.4044	1.32286	37	111
tig00004946	1	208311	62073	205229	98.5205	29.1173	37.2	241
tig00004947	1	49143	13312	35776	72.7998	26.43	37.1	73
tig00004948	1	238930	3558	62446	26.1357	1.4182	37	24.9
tig00004951	1	189674	58392	188720	99.497	30.1359	37.3	230
tig00004952	1	224680	4471	66990	29.8157	1.92366	37.3	20.9
tig00004953	1	209499	36401	204721	97.7193	17.0212	37.4	231
tig00004954	1	215418	29850	211116	98.003	13.5583	37.4	202
tig00004955	1	94251	31879	93057	98.7332	33.1903	37.3	131
tig00004957	1	166845	4097	44090	26.4257	2.36678	37.2	117
tig00004958	1	202818	8508	96269	47.4657	4.05993	37.1	12.9
tig00004959	1	240599	8498	118108	49.0891	3.4245	37.2	11.3
tig00004960	1	210459	13148	190649	90.5872	6.1286	37.7	25.1
tig00004961	1	205791	5526	48836	23.7309	2.57806	37.2	168
tig00004962	1	168145	3267	49387	29.3717	1.86127	37	30.4
tig00004963	1	196781	4387	62204	31.6108	2.15179	37.3	17.7
tig00004964	1	44947	1297	12106	26.9339	2.76677	37.1	92.4
tig00004968	1	199676	25299	188066	94.1856	12.3178	37.1	230
tig00004969	1	204438	4631	53498	26.1683	2.16342	37.1	49.6
tig00004970	1	215172	61350	213959	99.4363	27.5903	37.1	191
tig00004971	1	174570	2659	41658	23.8632	1.44863	37.1	96.7
tig00004972	1	208539	38538	197695	94.8	18.0662	37.2	39.5
tig00004973	1	168414	9110	71761	42.6099	5.27186	37.3	94.2
tig00004974	1	179974	2518	35129	19.5189	1.3328	36.8	22
tig00004975	1	193856	4196	48591	25.0655	2.06414	37.1	54.8
tig00004976	1	174982	2635	38436	21.9657	1.43275	37.2	32.5
tig00004977	1	240977	37762	224933	93.3421	15.3533	37.4	34.7
tig00004978	1	220849	8659	83184	37.6656	3.79106	37.1	6.71
tig00004979	1	232089	2771	50323	21.6826	1.13083	37.2	16.8
tig00004980	1	192538	3964	61211	31.7916	1.97235	37.1	25
tig00004981	1	213924	5596	62809	29.3604	2.53203	37.1	229
tig00004982	1	32510	1191	6859	21.0981	3.54389	37.6	0
tig00004984	1	164508	31401	149819	91.071	18.7075	37.4	221
tig00004985	1	207316	10611	145082	69.9811	4.99161	37.3	71
tig00004986	1	187782	25024	165061	87.9003	12.9953	37.3	48.9
tig00004987	1	184772	8903	63205	34.207	4.68522	37.1	26.2
tig00004988	1	178486	6238	56318	31.5532	3.40623	37.4	52
tig00004989	1	214626	79499	210127	97.9038	36.1958	37.3	230
tig00004990	1	139804	3517	29442	21.0595	2.43465	37.2	218
tig00004991	1	173504	69293	172796	99.5919	39.1977	37.4	237
tig00004992	1	224086	7691	53809	24.0127	3.29708	37.2	187
tig00004993	1	58585	15915	56974	97.2501	26.5197	37.2	5.51
tig00004994	1	41324	7544	39555	95.7192	17.8734	37.2	0.811
tig00004995	1	65585	9850	46894	71.5011	14.5542	36.7	0.414
tig00004996	1	23252	3059	13513	58.1154	12.7079	36.8	0.75
tig00004997	1	28797	6363	22816	79.2305	21.5699	36.9	0.521
tig00004998	1	207042	1441	31117	15.0293	0.666116	37.3	72.9
tig00004999	1	148123	6502	38152	25.757	4.25028	37.3	203
tig00005000	1	163308	43332	162427	99.4605	25.9749	37.3	229
tig00005001	1	170744	41136	165608	96.992	23.5267	37.3	236
tig00005002	1	209436	9248	57986	27.6867	4.25024	37.1	157
tig00005003	1	187550	35354	173418	92.4649	18.405	37.2	8.15
tig00005004	1	186833	26244	167738	89.7796	13.7068	37.2	11.4
tig00005005	1	208190	45013	187964	90.2848	21.0917	37.1	91.5
tig00005006	1	183003	9881	40636	22.2051	5.23051	37.4	19.2
tig00005008	1	181857	3566	33482	18.4112	1.87156	37.1	132
tig00005009	1	204830	80822	203534	99.3673	38.7003	37.3	169
tig00005010	1	207054	79485	206117	99.5475	37.6603	37.4	232
tig00005011	1	161054	37057	158838	98.6241	22.5832	37.4	235
tig00005012	1	152877	4	142	0.0928851	0.00168763	37	0
tig00005013	1	198275	66754	197472	99.595	33.0117	37.3	199
tig00005014	1	147685	50576	142181	96.2731	33.5304	37.3	228
tig00005015	1	172100	16583	137706	80.0151	9.40514	37.3	99.2
tig00005016	1	221416	18365	160458	72.469	8.12147	37.3	161
tig00005017	1	33708	224	2505	7.43147	0.653346	37.8	0
tig00005018	1	26930	5206	18434	68.4515	18.7711	36.7	9.55
tig00005019	1	27758	1162	17566	63.2827	4.06449	37.3	0
tig00005021	1	159279	37597	155720	97.7656	23.1457	37.3	55.9
tig00005022	1	170939	5175	78898	46.1556	2.93987	37.2	10.8
tig00005023	1	145156	2861	18082	12.4569	1.83743	36.8	144
tig00005024	1	105050	3205	41317	39.3308	2.94375	37.1	92.7
tig00005025	1	173344	4244	36496	21.0541	2.31719	37.1	167
tig00005026	1	195986	10927	184647	94.2144	5.48303	37.8	15.4
tig00005027	1	171139	3177	67361	39.3604	1.78817	37.1	65.2
tig00005028	1	189293	29690	174476	92.1725	15.3051	37.1	20.7
tig00005029	1	181807	1	44	0.0242015	0.000242015	33.8	0
tig00005030	1	45435	1221	20725	45.6146	2.57317	37	31.3
tig00005031	1	21523	3899	15332	71.2354	17.6839	36.8	0
tig00005032	1	163127	10134	55194	33.835	6.02038	37.2	159
tig00005034	1	150040	5209	60079	40.042	3.35239	37.2	93.8
tig00005035	1	176478	33763	169940	96.2953	18.7504	37.3	239
tig00005036	1	158424	5861	40113	25.32	3.57263	37.2	168
tig00005037	1	136468	3858	56785	41.6105	2.73584	37.2	20.2
tig00005039	1	155614	2795	33588	21.5842	1.69502	37.1	146
tig00005040	1	146893	28649	133593	90.9458	19.0109	37.2	59.2
tig00005041	1	21916	461	6151	28.0663	2.01556	37	0
tig00005043	1	43655	4514	38415	87.9968	10.0741	37.3	83.8
tig00005044	1	35350	745	9372	26.512	2.06127	38.2	20.5
tig00005045	1	39683	8937	27564	69.4605	21.8249	36.9	1.46
tig00005047	1	62433	16706	61311	98.2029	26.164	37.2	0.0611
tig00005048	1	166480	53457	165243	99.257	31.4638	37.3	241
tig00005049	1	151536	17992	147242	97.1663	11.6247	37.4	232
tig00005050	1	184532	5043	61731	33.4527	2.63135	37.1	8.65
tig00005052	1	136364	59157	135495	99.3627	42.4784	37.3	224
tig00005053	1	143682	49291	142485	99.1669	33.5907	37.2	35.2
tig00005054	1	147866	61471	144709	97.865	40.6712	37.3	223
tig00005055	1	164662	32667	152976	92.903	19.3452	37.3	237
tig00005056	1	161540	2466	28443	17.6074	1.44642	37.1	105
tig00005058	1	178383	3626	44991	25.2216	1.94913	37	24.6
tig00005059	1	151038	3023	41096	27.209	1.9129	36.9	28.4
tig00005060	1	179135	68470	178122	99.4345	37.495	37.3	158
tig00005061	1	94703	2318	16656	17.5876	2.34979	37.1	136
tig00005062	1	163173	37755	160096	98.1143	22.7123	37.3	80.1
tig00005063	1	64675	16496	63692	98.4801	24.9976	37.3	4.62
tig00005064	1	133458	1535	16281	12.1993	1.09344	37.4	150
tig00005065	1	55929	306	5924	10.592	0.504658	36.8	4.17
tig00005066	1	165936	35581	164268	98.9948	21.0305	37.4	226
tig00005067	1	26783	205	3649	13.6243	0.731247	37	0
tig00005068	1	89128	17147	80845	90.7066	18.7939	37.3	0.134
tig00005070	1	200747	19971	81912	40.8036	9.6404	37.1	214
tig00005071	1	168952	1823	37490	22.1897	1.02517	37.1	42
tig00005072	1	159711	23171	135204	84.6554	14.1708	37.2	10.7
tig00005073	1	183579	25747	176298	96.0339	13.7324	37.4	201
tig00005074	1	129940	4093	36865	28.3708	3.05541	37.2	167
tig00005075	1	170005	72748	167722	98.6571	41.7859	37.2	235
tig00005076	1	161791	35210	144476	89.2979	21.2836	37.2	77.2
tig00005077	1	167571	1179	26474	15.7987	0.65503	37.1	103
tig00005078	1	171647	2748	44348	25.8367	1.53289	37.2	117
tig00005079	1	158874	34641	154761	97.4112	21.3993	37.4	113
tig00005080	1	171633	3756	55048	32.0731	2.11185	37.2	24.5
tig00005081	1	194315	8288	60252	31.0074	4.11693	37.3	129
tig00005082	1	139728	3523	35082	25.1074	2.43354	37.1	125
tig00005083	1	180369	83296	179797	99.6829	45.1752	37.3	233
tig00005084	1	154159	2504	35944	23.3162	1.55503	37.2	177
tig00005085	1	185086	13360	75549	40.8183	6.99797	37.2	140
tig00005086	1	130536	972	20047	15.3574	0.704924	37.1	59
tig00005088	1	182388	2951	40070	21.9696	1.53172	37.1	94.5
tig00005090	1	29552	545	7670	25.9543	1.76255	37	56.1
tig00005091	1	38362	8870	36852	96.0638	22.6401	37.2	1.78
tig00005092	1	184306	8545	54455	29.546	4.48147	37	10.5
tig00005093	1	55317	1779	20782	37.5689	3.05971	37.2	146
tig00005094	1	155478	43033	154197	99.1761	27.0914	37.3	231
tig00005095	1	162825	9980	55883	34.3209	5.95307	37.4	211
tig00005096	1	166188	4801	38327	23.0624	2.76075	37.1	150
tig00005097	1	154442	5952	34174	22.1274	3.70672	37	184
tig00005098	1	91088	21788	89186	97.9119	23.43	37.3	4.7
tig00005099	1	178887	45799	169959	95.0091	25.058	37.3	221
tig00005100	1	140967	6147	47337	33.5802	4.23122	37.1	152
tig00005102	1	140298	2547	34912	24.8842	1.74593	36.9	16.7
tig00005103	1	173180	2791	36802	21.2507	1.53381	37.1	54.1
tig00005104	1	127784	9175	43501	34.0426	6.95509	37.1	153
tig00005105	1	146000	23993	138492	94.8575	16.0829	37.2	15.2
tig00005106	1	166771	7041	50004	29.9836	4.06965	37.1	148
tig00005107	1	157007	5377	68351	43.5337	3.30783	37.3	46.5
tig00005108	1	214566	7932	59331	27.6516	3.5519	37	119
tig00005109	1	134494	37017	132097	98.2178	27.0151	37.3	72.6
tig00005110	1	151478	20282	128780	85.0156	13.1006	37.2	40.1
tig00005111	1	161823	2969	34861	21.5427	1.73596	37	104
tig00005113	1	180207	28020	177076	98.2626	15.212	37.3	48.1
tig00005114	1	150173	3830	49073	32.6776	2.42982	37	105
tig00005115	1	193272	65729	189275	97.9319	33.2496	37.3	229
tig00005117	1	21435	5	223	1.04035	0.0156286	39	0
tig00005118	1	27969	295	7354	26.2934	0.973185	36.9	13.8
tig00005120	1	144014	45683	143440	99.6014	31.0616	37.3	138
tig00005121	1	150108	5698	36311	24.1899	3.63715	37	169
tig00005122	1	144686	6187	67186	46.4357	4.14547	37.2	14.3
tig00005123	1	163296	65424	158751	97.2167	39.1155	37.2	232
tig00005124	1	139461	5029	29351	21.046	3.45229	37.1	177
tig00005125	1	137427	2916	69900	50.8634	2.05397	37.2	31.6
tig00005126	1	155652	46127	153253	98.4587	29.0371	37.3	244
tig00005127	1	157508	4853	56241	35.7068	2.98246	37.4	14.9
tig00005128	1	140141	4198	53418	38.1173	2.89212	37.2	65.8
tig00005129	1	156702	5942	28999	18.5058	3.66596	37.1	196
tig00005130	1	60987	13471	58960	96.6763	21.5629	37.1	0.0379
tig00005131	1	33405	6695	31951	95.6474	19.6097	37.2	0
tig00005132	1	32902	1971	28341	86.1376	5.83366	37.3	6.34
tig00005133	1	181268	23458	159493	87.9874	12.6163	37.4	8.21
tig00005134	1	153006	3517	33225	21.7148	2.21011	37.3	30.7
tig00005135	1	151924	13510	141698	93.269	8.7108	37.4	6.13
tig00005136	1	185860	61254	183597	98.7824	32.2814	37.3	227
tig00005137	1	140227	32865	138680	98.8968	22.8638	37.3	247
tig00005138	1	129717	8331	43670	33.6656	6.1922	37.1	53.7
tig00005140	1	177462	67014	175954	99.1502	36.9859	37.2	230
tig00005141	1	108830	22528	93405	85.8265	20.0212	37	188
tig00005142	1	128791	2679	45605	35.4101	1.99682	36.9	37
tig00005143	1	122779	57313	122467	99.7459	45.7691	37.3	185
tig00005144	1	167074	6164	68758	41.1542	3.58163	37.2	17.3
tig00005145	1	173070	5177	42735	24.6923	2.86653	37	62.2
tig00005146	1	114038	3015	22406	19.6478	2.53144	36.8	12.1
tig00005147	1	149946	44927	138210	92.1732	29.3755	37.4	224
tig00005148	1	161622	2320	41142	25.4557	1.37182	37.1	54.7
tig00005149	1	145550	9613	44921	30.8629	6.36049	37	87.5
tig00005150	1	167144	2650	23795	14.2362	1.53349	37.3	138
tig00005151	1	130791	21644	128650	98.363	16.2009	37.4	230
tig00005152	1	129131	1514	29507	22.8504	1.10696	37	44.6
tig00005153	1	167683	62918	165654	98.79	36.6253	37.1	248
tig00005154	1	175373	14487	104872	59.7994	7.94653	36.9	45.3
tig00005155	1	159813	3613	52372	32.7708	2.18042	37.2	22.4
tig00005156	1	155578	19375	124442	79.9869	12.1733	37.4	223
tig00005157	1	55887	11082	54374	97.2928	19.4802	37.3	0
tig00005158	1	153894	6693	64408	41.8522	4.20721	37.3	120
tig00005160	1	136761	6332	39090	28.5827	4.4731	37.4	210
tig00005161	1	135747	53960	135175	99.5786	38.9703	37.3	209
tig00005162	1	120879	2481	29729	24.594	1.96384	37.2	13.7
tig00005163	1	124724	45967	120697	96.7713	36.0317	37.3	229
tig00005164	1	141480	15280	134924	95.3661	10.5302	37.3	212
tig00005165	1	128262	24377	125065	97.5074	18.6695	37.4	62.7
tig00005166	1	148384	3398	28319	19.0849	2.17435	36.6	23.6
tig00005167	1	125736	56441	125224	99.5928	43.9278	37.2	178
tig00005168	1	136641	25512	134775	98.6344	18.2544	37.3	154
tig00005169	1	161712	4921	41786	25.8398	2.94898	37.4	63.9
tig00005170	1	138315	4717	40905	29.5738	3.2742	37	20.4
tig00005171	1	162495	19740	129493	79.6905	11.8595	37.3	89.1
tig00005172	1	158647	6400	54013	34.046	3.90458	37	10.8
tig00005173	1	134878	2177	29161	21.6203	1.51154	37.3	110
tig00005174	1	144183	2702	24278	16.8383	1.7696	37	188
tig00005175	1	132042	9685	110122	83.3992	7.17124	37.3	210
tig00005176	1	48355	10006	35902	74.2467	20.1088	36.8	0.0255
tig00005177	1	143094	7496	40585	28.3625	5.09721	37.2	85.9
tig00005178	1	167554	5879	46115	27.5225	3.35854	37.4	189
tig00005179	1	165601	5571	36563	22.079	3.18331	36.9	182
tig00005180	1	155604	5985	44858	28.8283	3.73988	37.1	14.1
tig00005181	1	146322	19562	138768	94.8374	13.071	37.3	22
tig00005182	1	145927	30828	141013	96.6326	20.6146	37.2	247
tig00005183	1	111014	21725	104004	93.6855	19.1854	37.4	216
tig00005184	1	125073	2	40	0.0319813	0.000319813	22.7	128
tig00005185	1	127072	2268	27023	21.2659	1.66325	37	119
tig00005186	1	134705	5822	50963	37.833	4.16588	37.3	145
tig00005187	1	135952	33160	132202	97.2417	23.9725	37.4	70.3
tig00005188	1	125905	41802	125477	99.6601	32.5065	37.3	236
tig00005189	1	160960	10885	46011	28.5854	6.5736	37.4	208
tig00005190	1	151476	2388	41944	27.6902	1.5172	37.2	33.4
tig00005191	1	109445	10282	109069	99.6564	9.30023	38	21.1
tig00005192	1	103365	1161	13342	12.9077	1.03985	37	130
tig00005193	1	136798	7433	51393	37.5685	5.32835	37.5	131
tig00005194	1	137714	3447	21818	15.843	2.35657	36.7	160
tig00005195	1	167035	2797	43250	25.8928	1.59988	37.1	18.2
tig00005196	1	162939	2992	40477	24.8418	1.73607	37	100
tig00005197	1	176761	3353	51160	28.943	1.81506	37	29.3
tig00005198	1	142157	626	45642	32.1068	0.404447	35	255
tig00005199	1	147318	7603	59159	40.1573	4.88517	36.8	79
tig00005200	1	125814	3671	38514	30.6119	2.8176	37	21.7
tig00005201	1	135624	3635	35181	25.9401	2.54986	37.3	152
tig00005202	1	129601	31358	126914	97.9267	23.6588	37.4	228
tig00005203	1	202723	6025	71406	35.2234	2.86308	37.2	140
tig00005204	1	158416	1754	37038	23.3802	1.04847	37.2	32.6
tig00005205	1	163628	7603	68404	41.8046	4.51851	37.3	172
tig00005206	1	135484	12065	121000	89.3094	8.70152	37.2	231
tig00005207	1	30919	6728	29205	94.4565	21.2704	37.1	2.84
tig00005209	1	134171	2176	37049	27.6133	1.54824	37.1	23.9
tig00005211	1	143749	24109	133221	92.6761	16.3858	37.1	40.9
tig00005212	1	114201	18945	108390	94.9116	16.205	37.3	209
tig00005213	1	143777	25912	141784	98.6138	17.7356	37.5	182
tig00005214	1	128296	47295	127206	99.1504	36.1026	37.4	247
tig00005215	1	118567	5741	52495	44.2745	4.67531	37	23.4
tig00005216	1	126640	6139	41748	32.9659	4.7016	37.2	10.6
tig00005217	1	132330	6359	40948	30.9439	4.64313	37.2	195
tig00005218	1	138910	49364	138280	99.5465	34.7704	37.2	227
tig00005219	1	121602	8873	34700	28.5357	7.00912	36.9	124
tig00005220	1	108333	3004	35499	32.7684	2.67171	37.1	56.3
tig00005221	1	129087	30143	128162	99.2834	22.8963	37.4	214
tig00005222	1	167803	3493	52415	31.236	1.99572	37.1	13.1
tig00005223	1	136798	25357	133831	97.8311	18.0953	37.2	189
tig00005224	1	130711	2162	19227	14.7096	1.55864	37.1	197
tig00005225	1	97613	661	9694	9.93105	0.653397	36.9	254
tig00005226	1	190451	2	164	0.0861114	0.000861114	33.8	0
tig00005227	1	120998	21300	69113	57.1191	17.1353	37.2	186
tig00005228	1	115847	20187	106125	91.6079	17.0282	37.2	47.2
tig00005229	1	132663	3765	36876	27.7967	2.7644	37.3	134
tig00005230	1	25517	77	2814	11.0279	0.284359	37.2	19.9
tig00005231	1	151204	8836	117617	77.787	5.69445	37.3	35.2
tig00005232	1	129342	992	29212	22.5851	0.707821	36.9	49.6
tig00005233	1	130516	863	21420	16.4118	0.605581	37	28.7
tig00005234	1	119742	20758	108537	90.6424	16.9397	37.2	242
tig00005235	1	126901	1458	33912	26.7232	1.10295	37.1	44.6
tig00005236	1	106527	52629	106240	99.7306	48.3979	37.2	227
tig00005237	1	133606	2154	25937	19.4131	1.52629	37.1	160
tig00005238	1	131002	23288	128706	98.2474	17.4804	37.4	153
tig00005239	1	120644	21078	115377	95.6343	17.0484	37.1	23.3
tig00005240	1	156540	1961	42707	27.2818	1.19313	37.3	88.2
tig00005241	1	131364	56250	127847	97.3227	41.6365	37.1	200
tig00005242	1	137678	5765	35921	26.0906	4.03575	37.2	178
tig00005243	1	153506	13289	143214	93.2954	8.43761	37.2	208
tig00005244	1	148644	36854	113984	76.6825	24.2188	37.2	221
tig00005245	1	124136	2775	33703	27.1501	2.1209	36.8	24.7
tig00005246	1	65717	718	18523	28.186	1.04536	37.3	27
tig00005249	1	141553	14005	134643	95.1184	9.69452	37.5	208
tig00005250	1	129554	2620	31358	24.2046	1.94848	37.3	168
tig00005251	1	128065	25346	125320	97.8566	19.3473	37.3	244
tig00005252	1	103620	1747	28337	27.347	1.6148	37.2	22.3
tig00005253	1	114283	3901	51026	44.6488	3.31769	37.3	169
tig00005254	1	108048	1124	17830	16.5019	0.979194	37	50.4
tig00005255	1	131936	28592	128239	97.1979	21.2299	37.4	170
tig00005256	1	119271	7619	48137	40.3593	6.14708	37.1	105
tig00005257	1	114731	1676	19840	17.2926	1.39279	37	39.1
tig00005258	1	40680	8613	38543	94.7468	20.7268	37.3	0.266
tig00005259	1	23927	4307	18028	75.3458	17.5849	37.3	2.31
tig00005260	1	46702	12958	44690	95.6918	27.1218	37.2	0.276
tig00005261	1	27817	220	5290	19.0171	0.763418	37.1	0
tig00005262	1	118171	3148	47595	40.2764	2.56532	37.2	22.8
tig00005263	1	88983	2663	22480	25.2633	2.8726	37.4	202
tig00005264	1	119598	26476	117097	97.9088	21.7337	37.4	179
tig00005265	1	116821	3169	33509	28.6841	2.62847	37.2	157
tig00005266	1	102724	1755	28948	28.1804	1.64807	37.4	21.8
tig00005267	1	102732	32708	100209	97.5441	31.131	37.2	179
tig00005268	1	111038	2057	23960	21.5782	1.78286	37.3	20
tig00005269	1	149084	3742	36412	24.4238	2.40454	37.2	142
tig00005270	1	135828	4175	34634	25.4984	2.96272	37.3	167
tig00005271	1	114617	2697	34391	30.0051	2.26818	37.3	9.74
tig00005272	1	107010	49436	105323	98.4235	45.0689	37.1	190
tig00005273	1	138912	16638	130113	93.6658	11.7601	37.4	239
tig00005274	1	117756	43106	114284	97.0515	35.7294	37.2	243
tig00005275	1	116343	39480	115111	98.9411	33.3009	37.4	195
tig00005276	1	102441	2960	33281	32.488	2.77755	37.1	167
tig00005277	1	108805	1254	24907	22.8914	1.09817	37.2	43.9
tig00005278	1	113544	5544	40716	35.8592	4.66319	36.9	161
tig00005279	1	124012	77837	123552	99.6291	61.4201	37.3	121
tig00005280	1	150958	5544	47141	31.2279	3.54784	37.2	155
tig00005281	1	152032	31126	149128	98.0899	20.1406	37.5	145
tig00005282	1	125629	10867	44905	35.7441	8.4023	37.2	207
tig00005283	1	134036	19464	124179	92.646	14.2388	37.3	233
tig00005284	1	98546	17998	96058	97.4753	17.9361	37.4	165
tig00005285	1	97072	1112	16955	17.4664	1.08484	37.1	119
tig00005286	1	135611	31457	131009	96.6065	22.6602	37.3	239
tig00005287	1	141939	46957	139940	98.5916	32.3356	37.1	109
tig00005288	1	142784	26937	137985	96.639	18.5665	37.5	131
tig00005289	1	138871	3727	29575	21.2967	2.56029	37.2	174
tig00005290	1	126873	33463	125672	99.0534	25.8749	37.4	68.1
tig00005291	1	123536	3518	29699	24.0408	2.74211	37.2	138
tig00005292	1	120700	11562	100366	83.1533	9.33448	37.3	17.5
tig00005293	1	127882	4800	50468	39.4645	3.64965	37.3	20.3
tig00005294	1	73433	1224	20891	28.4491	1.5683	36.9	17.5
tig00005295	1	34458	7100	33066	95.9603	20.1407	37.1	3.34
tig00005296	1	123960	34962	121486	98.0042	27.7198	37.4	214
tig00005297	1	111836	45891	109872	98.2439	40.1518	37.2	228
tig00005298	1	120104	1614	32295	26.8892	1.26663	37.1	71.9
tig00005299	1	97236	17455	84980	87.3956	17.5712	37.3	201
tig00005300	1	135749	63452	135449	99.779	45.8	37.4	168
tig00005301	1	109928	5246	39319	35.768	4.62263	37.1	138
tig00005302	1	113238	3817	47272	41.7457	3.25893	37.2	87.7
tig00005303	1	103756	46447	103455	99.7099	43.9531	37.4	229
tig00005304	1	124014	2170	27858	22.4636	1.69364	37.4	5.29
tig00005305	1	116474	6665	35336	30.3381	5.53882	37.3	199
tig00005306	1	120764	1003	18929	15.6744	0.772043	36.9	17
tig00005307	1	92668	24306	91160	98.3727	25.6152	37.2	38.4
tig00005308	1	91351	2	49	0.0536393	0.000536393	31	255
tig00005309	1	88046	44722	87675	99.5786	49.7701	37.3	236
tig00005310	1	131432	1894	33541	25.5197	1.36689	36.9	21.5
tig00005312	1	114033	16900	109666	96.1704	14.539	37.4	204
tig00005313	1	32921	7921	30988	94.1284	23.5994	37.3	14.8
tig00005314	1	108373	5517	101867	93.9967	4.99496	37.7	19.6
tig00005315	1	130072	4242	44177	33.9635	3.15184	37.2	93
tig00005316	1	110795	4086	23741	21.4279	3.54634	37.2	129
tig00005317	1	96516	1168	18241	18.8995	1.15558	37.3	84.5
tig00005318	1	79532	4355	37509	47.1621	5.28727	37.3	141
tig00005320	1	94742	3698	51293	54.1397	3.81412	37.8	16.1
tig00005322	1	101282	8261	83836	82.7748	7.97829	37.3	17.3
tig00005323	1	101601	5548	56336	55.4483	5.32778	37.5	24.5
tig00005324	1	111385	1875	30705	27.5665	1.63229	37.4	7.34
tig00005325	1	98908	2282	20305	20.5292	2.22699	37.2	38.3
tig00005326	1	92451	1609	20071	21.7099	1.6314	37	48
tig00005327	1	101799	16442	97138	95.4214	15.7781	37.2	231
tig00005328	1	114599	2547	16842	14.6965	2.13131	37.1	195
tig00005329	1	75643	1618	49592	65.5606	2.08545	37.3	8.35
tig00005330	1	127821	50474	127050	99.3968	38.6864	37.3	241
tig00005331	1	41183	3585	39476	95.8551	8.5544	37.8	24.6
tig00005332	1	96006	26762	94904	98.8522	27.3478	37.3	128
tig00005334	1	119252	11233	103298	86.6216	9.1872	37.2	205
tig00005335	1	66609	29204	64823	97.3187	42.6618	36.9	66
tig00005336	1	113529	8789	59783	52.6588	7.5432	37.3	197
tig00005338	1	106273	876	15795	14.8627	0.759497	36.9	55
tig00005339	1	116488	12801	108549	93.1847	10.7351	37.2	29.3
tig00005340	1	109849	32960	108107	98.4142	29.3443	37.2	229
tig00005341	1	157862	3636	49594	31.416	2.21333	37.1	19.7
tig00005342	1	103756	3520	24342	23.4608	3.27283	37.2	213
tig00005343	1	105297	3303	27228	25.8583	3.03066	37.1	48.1
tig00005344	1	96377	23892	92192	95.6577	24.1343	37.2	212
tig00005345	1	65704	847	14452	21.9956	1.23283	37.5	34.9
tig00005346	1	114614	1042	17612	15.3664	0.872345	37.1	23.2
tig00005347	1	113992	2495	34210	30.0109	2.10716	37.1	16
tig00005348	1	110215	24456	105690	95.8944	21.5947	37	37.2
tig00005349	1	62732	11094	59965	95.5892	17.2461	37.2	215
tig00005350	1	104075	27682	101386	97.4163	26.0511	37.2	84.5
tig00005351	1	103137	938	18213	17.659	0.854368	37.1	152
tig00005352	1	54681	7080	49747	90.9768	12.6857	37.4	0.18
tig00005353	1	108376	18313	101947	94.0679	16.5571	37.3	208
tig00005354	1	122550	15170	120081	97.9853	12.172	37.6	150
tig00005355	1	48438	7301	41523	85.724	14.7851	37.3	177
tig00005356	1	127917	22030	95905	74.9744	16.7867	36.9	1.08
tig00005357	1	151611	21410	137318	90.5726	13.8264	37.4	244
tig00005358	1	58441	7584	53012	90.7103	12.7168	37.3	0.101
tig00005359	1	39181	8597	38058	97.1338	21.454	37.2	0.148
tig00005360	1	97069	30667	96592	99.5086	31.0231	37.4	238
tig00005361	1	92259	4509	45693	49.5269	4.73721	37.1	99.7
tig00005362	1	110573	19454	107012	96.7795	17.2347	37.4	187
tig00005363	1	121392	25280	119137	98.1424	20.3906	37.4	227
tig00005364	1	104910	1713	42046	40.0782	1.57322	36.6	67.4
tig00005365	1	106551	1547	25128	23.5831	1.38328	37.1	54.9
tig00005366	1	117037	1991	34232	29.2489	1.61301	36.7	45.5
tig00005367	1	90288	13750	75759	83.9082	14.9055	37.3	202
tig00005368	1	112204	1881	29707	26.4759	1.59944	37.1	45.4
tig00005369	1	112180	24521	110677	98.6602	21.3318	37.3	225
tig00005370	1	108750	12247	103374	95.0566	10.9833	37.3	241
tig00005371	1	120780	17145	118138	97.8126	13.9157	37.4	181
tig00005372	1	105950	1667	24130	22.7749	1.5058	37	63.2
tig00005373	1	86280	2984	18563	21.5148	3.3301	37.1	190
tig00005374	1	103479	16094	98236	94.9333	15.2062	37.3	225
tig00005375	1	97338	9579	86636	89.0053	9.64255	37.4	12.1
tig00005376	1	97700	5442	57561	58.9161	5.41054	37.3	191
tig00005377	1	116708	7063	95042	81.4357	5.91407	37.4	67.9
tig00005378	1	119817	8732	50603	42.2336	7.09353	37.3	152
tig00005379	1	96809	1084	21249	21.9494	1.07589	37.3	18.8
